sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.3.7.13.	Stricter gun control laws probably wo n't decrease the number of guns in circulation and might even increase the number of illegal guns in circulation , [ARG0: which] [create.01: creates] [ARG1: a bigger problem] .	which	a bigger problem	('which', 'creates', 'a bigger problem')	creates	create	create.01	1.0	Stricter gun control laws probably won't decrease the number of guns in circulation and might even increase the number of illegal guns in circulation, which creates a bigger problem.
1.3.7.13.	If [ARG0: we] [allow.01: allow] [ARG1: stricter gun laws to be passed] , then we are giving criminals more opportunities to gain revenue .	we	stricter gun laws to be passed	('we', 'allow', 'stricter gun laws to be passed')	allow	allow	allow.01	1.0	If we allow stricter gun laws to be passed, then we are giving criminals more opportunities to gain revenue.
1.3.7.13.	[ARGM-ADV: If we allow stricter gun laws to be passed] , [ARGM-ADV: then] [ARG0: we] are [give.01: giving] [ARG2: criminals] [ARG1: more opportunities to gain revenue] .	we	more opportunities to gain revenue	('we', 'giving', 'more opportunities to gain revenue')	giving	give	give.01	0.9999994039535522	If we allow stricter gun laws to be passed, then we are giving criminals more opportunities to gain revenue.
1.3.7.13.	If we allow stricter gun laws to be passed , then we are giving [ARG0: criminals] more opportunities to [gain.02: gain] [ARG1: revenue] .	criminals	revenue	('criminals', 'gain', 'revenue')	gain	gain	gain.02	0.9999997615814209	If we allow stricter gun laws to be passed, then we are giving criminals more opportunities to gain revenue.
1.3.7.14.	[ARG0: Numerous studies in the US] have [show.01: shown] [ARG1: that the higher the rate of firearm ownership is , the lower the violent crime rate is] .	Numerous studies in the US	that the higher the rate of firearm ownership is , the lower the violent crime rate is	('Numerous studies in the US', 'shown', 'that the higher the rate of firearm ownership is , the lower the violent crime rate is')	shown	show	show.01	0.9999958276748657	Numerous studies in the US have shown that the higher the rate of firearm ownership is, the lower the violent crime rate is.
1.3.7.14.4.	[ARG0: We] [assume.02: assume] [ARG1: there is a greater problem with gun violence and mass shootings in the US] , but this is not the case .	We	there is a greater problem with gun violence and mass shootings in the US	('We', 'assume', 'there is a greater problem with gun violence and mass shootings in the US')	assume	assume	assume.02	0.9999990463256836	We assume there is a greater problem with gun violence and mass shootings in the US, but this is not the case.
1.3.9.	Strict gun control is [ARG0: the only mechanism] [R-ARG0: that] [ARGM-MOD: can] [put.01: put] [ARG1: guns] [ARG2: in the hands of law abiding citizens] [ARGM-TMP: while keeping them out of the hands of criminals] .	the only mechanism	guns	('the only mechanism', 'put', 'guns')	put	put	put.01	0.9999979734420776	Strict gun control is the only mechanism that can put guns in the hands of law abiding citizens while keeping them out of the hands of criminals.
1.3.9.	Strict gun control is the only mechanism that can put guns in the hands of [ARG0: law] [abide.01: abiding] [ARG1: citizens] while keeping them out of the hands of criminals .	law	citizens	('law', 'abiding', 'citizens')	abiding	abide	abide.01	0.9999946355819702	Strict gun control is the only mechanism that can put guns in the hands of law abiding citizens while keeping them out of the hands of criminals.
1.3.9.	Strict gun control is the only mechanism [ARG0: that] can put guns in the hands of law abiding citizens while [keep.04: keeping] [ARG1: them] [ARG2: out of the hands of criminals] .	that	them	('that', 'keeping', 'them')	keeping	keep	keep.04	0.9999992847442627	Strict gun control is the only mechanism that can put guns in the hands of law abiding citizens while keeping them out of the hands of criminals.
1.3.9.1.	Strict gun control is a strong deterrent for [ARG0: those] [R-ARG0: who] [wish.01: wish] [ARG1: to obtain guns for ill purposes] , and any deterrent is a good one in this case .	those	to obtain guns for ill purposes	('those', 'wish', 'to obtain guns for ill purposes')	wish	wish	wish.01	0.9999994039535522	Strict gun control is a strong deterrent for those who wish to obtain guns for ill purposes, and any deterrent is a good one in this case.
1.3.9.1.	Strict gun control is a strong deterrent for those [ARG0: who] wish to [obtain.01: obtain] [ARG1: guns] [ARGM-PNC: for ill purposes] , and any deterrent is a good one in this case .	who	guns	('who', 'obtain', 'guns')	obtain	obtain	obtain.01	0.9999995231628418	Strict gun control is a strong deterrent for those who wish to obtain guns for ill purposes, and any deterrent is a good one in this case.
1.3.9.2.	It is already illegal to use guns in crimes , [ARG0: what laws] [ARGM-MOD: would] [make.02: make] [ARG1: a criminal or someone who intends to commit their first criminal act stop and change their mind] .	what laws	a criminal or someone who intends to commit their first criminal act stop and change their mind	('what laws', 'make', 'a criminal or someone who intends to commit their first criminal act stop and change their mind')	make	make	make.02	0.9999977350234985	It is already illegal to use guns in crimes, what laws would make a criminal or someone who intends to commit their first criminal act stop and change their mind.
1.3.9.2.	It is already illegal to use guns in crimes , what laws would make a criminal or [ARG0: someone] [R-ARG0: who] [intend.01: intends] [ARG1: to commit their first criminal act stop and change their mind] .	someone	to commit their first criminal act stop and change their mind	('someone', 'intends', 'to commit their first criminal act stop and change their mind')	intends	intend	intend.01	0.9999997615814209	It is already illegal to use guns in crimes, what laws would make a criminal or someone who intends to commit their first criminal act stop and change their mind.
1.3.9.2.	It is already illegal to use guns in crimes , what laws would make a criminal or someone [ARG0: who] intends to [commit.02: commit] [ARG1: their first criminal act] stop and change their mind .	who	their first criminal act	('who', 'commit', 'their first criminal act')	commit	commit	commit.02	0.9999997615814209	It is already illegal to use guns in crimes, what laws would make a criminal or someone who intends to commit their first criminal act stop and change their mind.
1.3.9.2.	It is already illegal to use guns in crimes , what laws would make [ARG0: a criminal or someone who intends to commit their first criminal act] stop and [change.01: change] [ARG1: their mind] .	a criminal or someone who intends to commit their first criminal act	their mind	('a criminal or someone who intends to commit their first criminal act', 'change', 'their mind')	change	change	change.01	1.0	It is already illegal to use guns in crimes, what laws would make a criminal or someone who intends to commit their first criminal act stop and change their mind.
1.3.9.2.1.	[ARG0: This arguments] fails to [distinguish.01: distinguish] [ARG1: between laws that prevent criminals from being able to commit a crime \(ie , gun control laws seek to keep the means from an individual that would use them from harm\ ) vs laws that punish a crime \(ie , murderers go to jail\ )] .	This arguments	between laws that prevent criminals from being able to commit a crime \(ie , gun control laws seek to keep the means from an individual that would use them from harm\ ) vs laws that punish a crime \(ie , murderers go to jail\ )	('This arguments', 'distinguish', 'between laws that prevent criminals from being able to commit a crime \\(ie , gun control laws seek to keep the means from an individual that would use them from harm\\ ) vs laws that punish a crime \\(ie , murderers go to jail\\ )')	distinguish	distinguish	distinguish.01	0.9999996423721313	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between [ARG0: laws] [R-ARG0: that] [prevent.01: prevent] [ARG1: criminals] [ARG2: from being able to commit a crime] \(ie , gun control laws seek to keep the means from an individual that would use them from harm\ ) vs laws that punish a crime \(ie , murderers go to jail\ ) .	laws	criminals	('laws', 'prevent', 'criminals')	prevent	prevent	prevent.01	0.9999996423721313	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between laws that prevent [ARG0: criminals] from being able to [commit.02: commit] [ARG1: a crime] \(ie , gun control laws seek to keep the means from an individual that would use them from harm\ ) vs laws that punish a crime \(ie , murderers go to jail\ ) .	criminals	a crime	('criminals', 'commit', 'a crime')	commit	commit	commit.02	0.9999995231628418	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie , [ARG0: gun control laws] [seek.01: seek] [ARG1: to keep the means from an individual that would use them from harm\] ) vs laws that punish a crime \(ie , murderers go to jail\ ) .	gun control laws	to keep the means from an individual that would use them from harm\	('gun control laws', 'seek', 'to keep the means from an individual that would use them from harm\\')	seek	seek	seek.01	0.9999995231628418	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie , [ARG0: gun control laws] seek to [keep.04: keep] [ARG1: the means] [ARG2: from an individual that would use them from harm\] ) vs laws that punish a crime \(ie , murderers go to jail\ ) .	gun control laws	the means	('gun control laws', 'keep', 'the means')	keep	keep	keep.04	0.9748594164848328	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie , gun control laws seek to keep the means from [ARG0: an individual] [R-ARG0: that] [ARGM-MOD: would] [use.01: use] [ARG1: them] [ARG2: from harm\] ) vs laws that punish a crime \(ie , murderers go to jail\ ) .	an individual	them	('an individual', 'use', 'them')	use	use	use.01	1.0	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.1.	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie , gun control laws seek to keep the means from an individual that would use them from harm\ ) vs [ARG0: laws] [R-ARG0: that] [punish.01: punish] [ARG1: a crime] \(ie , murderers go to jail\ ) .	laws	a crime	('laws', 'punish', 'a crime')	punish	punish	punish.01	1.0	This arguments fails to distinguish between laws that prevent criminals from being able to commit a crime \(ie, gun control laws seek to keep the means from an individual that would use them from harm\) vs laws that punish a crime \(ie, murderers go to jail\).
1.3.9.2.2.	How is it a problem if [ARG0: longer prison sentences for violent crimes] [prevent.01: prevent] [ARG1: criminal] [ARG2: from being on the street to commit additional crimes] .	longer prison sentences for violent crimes	criminal	('longer prison sentences for violent crimes', 'prevent', 'criminal')	prevent	prevent	prevent.01	0.9999998807907104	How is it a problem if longer prison sentences for violent crimes prevent criminal from being on the street to commit additional crimes.
1.3.9.2.2.	How is it a problem if longer prison sentences for violent crimes prevent [ARG0: criminal] from being on the street to [commit.02: commit] [ARG1: additional crimes] .	criminal	additional crimes	('criminal', 'commit', 'additional crimes')	commit	commit	commit.02	0.9999996423721313	How is it a problem if longer prison sentences for violent crimes prevent criminal from being on the street to commit additional crimes.
1.3.9.2.2.	[ARG0: Criminals] [ARGM-MOD: will] [ARGM-TMP: always] [find.01: find] [ARG1: ways to commit crimes] , but if they realize that the punishment is severe enough like Project Exile , then they may think twice or commit a less severe crime or not use a firearm . Project Exile	Criminals	ways to commit crimes	('Criminals', 'find', 'ways to commit crimes')	find	find	find.01	0.9999973773956299	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	[ARG0: Criminals] will always find [ARGM-MNR: ways] to [commit.02: commit] [ARG1: crimes] , but if they realize that the punishment is severe enough like Project Exile , then they may think twice or commit a less severe crime or not use a firearm . Project Exile	Criminals	crimes	('Criminals', 'commit', 'crimes')	commit	commit	commit.02	1.0	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	Criminals will always find ways to commit crimes , but if [ARG0: they] [realize.01: realize] [ARG1: that the punishment is severe enough like Project Exile] , then they may think twice or commit a less severe crime or not use a firearm . Project Exile	they	that the punishment is severe enough like Project Exile	('they', 'realize', 'that the punishment is severe enough like Project Exile')	realize	realize	realize.01	0.9999990463256836	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	Criminals will always find ways to commit crimes , but [ARGM-ADV: if they realize that the punishment is severe enough like Project Exile] , [ARGM-ADV: then] [ARG0: they] [do.01: may] think twice or commit a less severe crime or not use a firearm . [ARG1: Project] Exile	they	Project	('they', 'may', 'Project')	may	may	do.01	0.38808727264404297	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	Criminals will always find ways to commit crimes , but [ARGM-ADV: if they realize that the punishment is severe enough like Project Exile] , [ARGM-ADV: then] [ARG0: they] [ARGM-MOD: may] [think.01: think] [ARGM-TMP: twice] or commit a less severe crime or not use a firearm . [ARG1: Project Exile]	they	Project Exile	('they', 'think', 'Project Exile')	think	think	think.01	1.0	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	Criminals will always find ways to commit crimes , but [ARGM-ADV: if they realize that the punishment is severe enough like Project Exile] , [ARGM-ADV: then] [ARG0: they] [ARGM-MOD: may] think twice or [commit.02: commit] [ARG1: a less severe crime] or not use a firearm . Project Exile	they	a less severe crime	('they', 'commit', 'a less severe crime')	commit	commit	commit.02	0.9999998807907104	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.9.2.2.	Criminals will always find ways to commit crimes , but [ARGM-ADV: if they realize that the punishment is severe enough like Project Exile] , [ARGM-ADV: then] [ARG0: they] [ARGM-MOD: may] think twice or commit a less severe crime or [ARGM-NEG: not] [use.01: use] [ARG1: a firearm] . [C-ARG0: Project Exile]	they	a firearm	('they', 'use', 'a firearm')	use	use	use.01	1.0	Criminals will always find ways to commit crimes, but if they realize that the punishment is severe enough like Project Exile, then they may think twice or commit a less severe crime or not use a firearm.Project Exile
1.3.10.	Similar to [ARGM-MNR: how] [ARG0: we] [take.01: take] [ARG1: the time and inconvenience] [ARG0: to secure our homes] .	we	the time and inconvenience	('we', 'take', 'the time and inconvenience')	take	take	take.01	0.9999779462814331	Similar to how we take the time and inconvenience to secure our homes.
1.3.10.	Similar to how [ARG0: we] take the time and inconvenience to [secure.01: secure] [ARG1: our homes] .	we	our homes	('we', 'secure', 'our homes')	secure	secure	secure.01	0.9818782210350037	Similar to how we take the time and inconvenience to secure our homes.
1.3.10.1.	[ARG0: People] [have.03: have] [ARG1: the right to choose their own ultimate goal] .	People	the right to choose their own ultimate goal	('People', 'have', 'the right to choose their own ultimate goal')	have	have	have.03	1.0	People have the right to choose their own ultimate goal.
1.3.10.1.1.	[ARG0: We] [ARGM-MOD: could] [ARGM-ADV: almost certainly] [eliminate.01: eliminate] [ARG1: nearly all crime] [ARGM-ADV: if we implemented oppressive universal surveillance] , but we consider this to be an illegitimate invasion of privacy .	We	nearly all crime	('We', 'eliminate', 'nearly all crime')	eliminate	eliminate	eliminate.01	0.9999998807907104	We could almost certainly eliminate nearly all crime if we implemented oppressive universal surveillance, but we consider this to be an illegitimate invasion of privacy.
1.3.10.1.1.	We could almost certainly eliminate nearly all crime if [ARG0: we] [implement.01: implemented] [ARG1: oppressive universal surveillance] , but we consider this to be an illegitimate invasion of privacy .	we	oppressive universal surveillance	('we', 'implemented', 'oppressive universal surveillance')	implemented	implement	implement.01	1.0	We could almost certainly eliminate nearly all crime if we implemented oppressive universal surveillance, but we consider this to be an illegitimate invasion of privacy.
1.3.10.1.1.	We could almost certainly eliminate nearly all crime if we implemented oppressive universal surveillance , but [ARG0: we] [consider.01: consider] [ARG1: this to be an illegitimate invasion of privacy] .	we	this to be an illegitimate invasion of privacy	('we', 'consider', 'this to be an illegitimate invasion of privacy')	consider	consider	consider.01	0.99988853931427	We could almost certainly eliminate nearly all crime if we implemented oppressive universal surveillance, but we consider this to be an illegitimate invasion of privacy.
1.3.10.1.1.	[ARG0: This] [mean.01: means] [ARG1: that there is a balance between freedom and safety that society is trying to find] .	This	that there is a balance between freedom and safety that society is trying to find	('This', 'means', 'that there is a balance between freedom and safety that society is trying to find')	means	mean	mean.01	1.0	This means that there is a balance between freedom and safety that society is trying to find.
1.3.10.1.1.	This means that there is a balance between freedom and safety that [ARG0: society] is [try.01: trying] [ARG1: to find] .	society	to find	('society', 'trying', 'to find')	trying	try	try.01	0.9999998807907104	This means that there is a balance between freedom and safety that society is trying to find.
1.3.10.1.1.	This means that there is [ARG1: a balance between freedom and safety] [R-ARG1: that] [ARG0: society] is trying to [find.01: find] .	society	a balance between freedom and safety	('society', 'find', 'a balance between freedom and safety')	find	find	find.01	0.9999995231628418	This means that there is a balance between freedom and safety that society is trying to find.
1.3.10.1.1.1.	[ARG0: We] [ARGM-ADV: only] [have.03: have] [ARG1: issues with surveillance] [ARGM-CAU: because humans are involved ,] and humans have a propensity for bias and abuse of power .	We	issues with surveillance	('We', 'have', 'issues with surveillance')	have	have	have.03	0.9999998807907104	We only have issues with surveillance because humans are involved, and humans have a propensity for bias and abuse of power.
1.3.10.1.1.1.	We only have issues with surveillance because humans are involved , and [ARG0: humans] [have.03: have] [ARG1: a propensity for bias and abuse of power] .	humans	a propensity for bias and abuse of power	('humans', 'have', 'a propensity for bias and abuse of power')	have	have	have.03	1.0	We only have issues with surveillance because humans are involved, and humans have a propensity for bias and abuse of power.
1.3.10.1.1.1.1.1.	Any surveillance program that is given too much power is therefore a likely vector of [ARG0: institutional tyranny] [R-ARG0: that] [ARGM-MOD: could] [make.02: make] [ARG1: people less safe from the very people and systems the public has put in place to keep them safe] .	institutional tyranny	people less safe from the very people and systems the public has put in place to keep them safe	('institutional tyranny', 'make', 'people less safe from the very people and systems the public has put in place to keep them safe')	make	make	make.02	0.9999973773956299	Any surveillance program that is given too much power is therefore a likely vector of institutional tyranny that could make people less safe from the very people and systems the public has put in place to keep them safe.
1.3.10.1.1.1.1.1.	Any surveillance program that is given too much power is therefore a likely vector of institutional tyranny that could make people less safe from [ARG1: the very people and systems] [ARG0: the public] has [put.01: put] [ARG2: in place] [ARGM-PRP: to keep them safe] .	the public	the very people and systems	('the public', 'put', 'the very people and systems')	put	put	put.01	0.9999991655349731	Any surveillance program that is given too much power is therefore a likely vector of institutional tyranny that could make people less safe from the very people and systems the public has put in place to keep them safe.
1.3.10.1.1.1.1.1.	Any surveillance program that is given too much power is therefore a likely vector of institutional tyranny that could make people less safe from the very people and systems [ARG0: the public] has put in place to [keep.02: keep] [ARG1: them safe] .	the public	them safe	('the public', 'keep', 'them safe')	keep	keep	keep.02	0.9999986886978149	Any surveillance program that is given too much power is therefore a likely vector of institutional tyranny that could make people less safe from the very people and systems the public has put in place to keep them safe.
1.3.10.1.1.1.1.1.	"As the saying goes , "" [ARG0: Who] [ARGM-MOD: shall] [watch.01: watch] [ARG1: the watchers] ?"	Who	the watchers	('Who', 'watch', 'the watchers')	watch	watch	watch.01	1.0	"As the saying goes, ""Who shall watch the watchers?"
1.3.10.1.1.1.1.1.	"[ARG0: Who] [ARGM-MOD: shall] [police.01: police] [ARG1: the police] ? """	Who	the police	('Who', 'police', 'the police')	police	police	police.01	0.9999184608459473	"Who shall police the police?"""
1.3.10.1.2.1.	[ARG0: People] [need.01: need] [ARG1: to be able to exercise their freedoms in order to be truly free] .	People	to be able to exercise their freedoms in order to be truly free	('People', 'need', 'to be able to exercise their freedoms in order to be truly free')	need	need	need.01	1.0	People need to be able to exercise their freedoms in order to be truly free.
1.3.10.1.2.1.	[ARG0: People] need to be able to [exercise.01: exercise] [ARG1: their freedoms] [ARGM-PRP: in order to be truly free] .	People	their freedoms	('People', 'exercise', 'their freedoms')	exercise	exercise	exercise.01	1.0	People need to be able to exercise their freedoms in order to be truly free.
1.3.10.1.2.1.	A world without laws is likely to be too dangerous for [ARG0: people] to [feel.01: feel] [ARG1: safe fully exercising their legal freedoms] .	people	safe fully exercising their legal freedoms	('people', 'feel', 'safe fully exercising their legal freedoms')	feel	feel	feel.01	0.9999978542327881	A world without laws is likely to be too dangerous for people to feel safe fully exercising their legal freedoms.
1.3.10.1.2.1.	A world without laws is likely to be too dangerous for [ARG0: people] to feel safe [ARGM-MNR: fully] [exercise.01: exercising] [ARG1: their legal freedoms] .	people	their legal freedoms	('people', 'exercising', 'their legal freedoms')	exercising	exercise	exercise.01	0.999997615814209	A world without laws is likely to be too dangerous for people to feel safe fully exercising their legal freedoms.
1.3.10.1.2.2.1.	Regulations and rights are [ARG0: a compromise] between [ARG0: lawlessness and oppression] [R-ARG0: which] [allow.01: allows] [ARG1: the most freedom and the most safety] .	a compromise	the most freedom and the most safety	('a compromise', 'allows', 'the most freedom and the most safety')	allows	allow	allow.01	0.9998816251754761	Regulations and rights are a compromise between lawlessness and oppression which allows the most freedom and the most safety.
1.3.10.1.2.3.	[ARGM-ADV: Basically] [ARG0: the strongest , most heavily armed or most powerful gang] [get.01: gets] [ARG1: what they want] but everyone else is a victim .	the strongest , most heavily armed or most powerful gang	what they want	('the strongest , most heavily armed or most powerful gang', 'gets', 'what they want')	gets	get	get.01	0.9999980926513672	Basically the strongest, most heavily armed or most powerful gang gets what they want but everyone else is a victim.
1.3.10.1.2.3.	Basically the strongest , most heavily armed or most powerful gang gets [ARG1: what] [ARG0: they] [want.01: want] but everyone else is a victim .	they	what	('they', 'want', 'what')	want	want	want.01	1.0	Basically the strongest, most heavily armed or most powerful gang gets what they want but everyone else is a victim.
1.3.10.2.	Sacrificing self - defense in the name of public safety is a [ARGM-ADV: fundamentally] [ARG1: self] - [contradict.01: contradicting] [ARG0: idea] .	idea	self	('idea', 'contradicting', 'self')	contradicting	contradict	contradict.01	0.9999971389770508	Sacrificing self-defense in the name of public safety is a fundamentally self-contradicting idea.
1.3.10.3.	[ARG0: This claim] [presume.01: presupposes] [ARG1: that the government is capable of defending all of its citizens] .	This claim	that the government is capable of defending all of its citizens	('This claim', 'presupposes', 'that the government is capable of defending all of its citizens')	presupposes	presuppose	presume.01	0.9590518474578857	This claim presupposes that the government is capable of defending all of its citizens.
1.3.10.3.	This claim presupposes that [ARG0: the government] is capable of [defend.01: defending] [ARG1: all of its citizens] .	the government	all of its citizens	('the government', 'defending', 'all of its citizens')	defending	defend	defend.01	0.9999920129776001	This claim presupposes that the government is capable of defending all of its citizens.
1.3.10.3.	The reason for such a lack of safety is most directly related to the lack of [ARG0: the government] to [enforce.01: enforce] [ARG1: the rules currently on the books] . Failure of Government to Enforce Current Safety and Gun Control Laws	the government	the rules currently on the books	('the government', 'enforce', 'the rules currently on the books')	enforce	enforce	enforce.01	0.9999949932098389	The reason for such a lack of safety is most directly related to the lack of the government to enforce the rules currently on the books.Failure of Government to Enforce Current Safety and Gun Control Laws
1.3.11.	[ARG0: Gun control] [ARGM-MOD: would] [help.01: help] [ARG1: fight organised crime] .	Gun control	fight organised crime	('Gun control', 'help', 'fight organised crime')	help	help	help.01	1.0	Gun control would help fight organised crime.
1.3.11.1.	[ARG0: Suspension of constitutional rights including the 4th , 6th and 8th amendments] [ARGM-MOD: would] [ARGM-ADV: also] [do.02: do] [ARG1: this] .	Suspension of constitutional rights including the 4th , 6th and 8th amendments	this	('Suspension of constitutional rights including the 4th , 6th and 8th amendments', 'do', 'this')	do	do	do.02	0.9999997615814209	Suspension of constitutional rights including the 4th, 6th and 8th amendments would also do this.
1.3.11.1.	[ARG0: That] does [ARGM-NEG: n't] [mean.01: mean] [ARG1: they 're good ideas] .	That	they 're good ideas	"('That', 'mean', ""they 're good ideas"")"	mean	mean	mean.01	1.0	That doesn't mean they're good ideas.
1.3.11.2.	[ARG0: Prohibitions] [ARGM-ADV: generally] do [ARGM-NEG: n't] [harm.01: harm] [ARG1: organized crime] .	Prohibitions	organized crime	('Prohibitions', 'harm', 'organized crime')	harm	harm	harm.01	1.0	Prohibitions generally don't harm organized crime.
1.3.11.2.	[ARGM-DIS: In fact] , [ARG0: organized crime] [ARGM-ADV: generally] [profit.01: profits] [ARG1: from them] .	organized crime	from them	('organized crime', 'profits', 'from them')	profits	profit	profit.01	0.9999957084655762	In fact, organized crime generally profits from them.
1.3.11.3.	[ARG0: A great percentage of illegal gun trade] [cross.02: crosses] [ARG1: the US - Mexican border] , [ARGM-ADV: making the Mexican narco - trade uncontrollable and dangerous] .	A great percentage of illegal gun trade	the US - Mexican border	('A great percentage of illegal gun trade', 'crosses', 'the US - Mexican border')	crosses	cross	cross.02	0.9999972581863403	A great percentage of illegal gun trade crosses the US-Mexican border, making the Mexican narco-trade uncontrollable and dangerous.
1.3.11.3.	[ARG0: A great percentage of illegal gun trade] crosses the US - Mexican border , [make.02: making] [ARG1: the Mexican narco - trade uncontrollable and dangerous] .	A great percentage of illegal gun trade	the Mexican narco - trade uncontrollable and dangerous	('A great percentage of illegal gun trade', 'making', 'the Mexican narco - trade uncontrollable and dangerous')	making	make	make.02	0.9999990463256836	A great percentage of illegal gun trade crosses the US-Mexican border, making the Mexican narco-trade uncontrollable and dangerous.
1.3.11.3.1.	[ARG0: Eric Holder and President Obama] [ARGM-MNR: intentionally] [send.01: sent] [ARG1: guns] [ARGM-DIR: across the border] [ARG2: to Mexico] [ARGM-LOC: in their ' Fast and Furious ' operation foxnews.com] .	Eric Holder and President Obama	guns	('Eric Holder and President Obama', 'sent', 'guns')	sent	send	send.01	0.8329188227653503	Eric Holder and President Obama intentionally sent guns across the border to Mexico in their 'Fast and Furious' operation foxnews.com.
1.3.11.3.1.	When [ARG0: the government] is willing to [break.01: break] [ARG1: the law] [ARGM-MNR: in this manner] , they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues , nor can they be trusted to disarm law abiding citizens .	the government	the law	('the government', 'break', 'the law')	break	break	break.01	0.9999967813491821	When the government is willing to break the law in this manner, they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues, nor can they be trusted to disarm law abiding citizens.
1.3.11.3.1.	When the government is willing to break the law in this manner , [ARG1: they] can not be trusted to be [concern.01: concerned] [ARG0: about the best interest of their citizens] [ARGM-ADV: whether it is safety or other issues] , nor can they be trusted to disarm law abiding citizens .	about the best interest of their citizens	they	('about the best interest of their citizens', 'concerned', 'they')	concerned	concern	concern.01	0.9999885559082031	When the government is willing to break the law in this manner, they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues, nor can they be trusted to disarm law abiding citizens.
1.3.11.3.1.	When the government is willing to break the law in this manner , they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues , nor can [ARG0: they] be trusted to [disarm.01: disarm] [ARG1: law abiding citizens] .	they	law abiding citizens	('they', 'disarm', 'law abiding citizens')	disarm	disarm	disarm.01	0.9999983310699463	When the government is willing to break the law in this manner, they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues, nor can they be trusted to disarm law abiding citizens.
1.3.11.3.1.	When the government is willing to break the law in this manner , they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues , nor can they be trusted to disarm [ARG0: law] [abide.01: abiding] [ARG1: citizens] .	law	citizens	('law', 'abiding', 'citizens')	abiding	abide	abide.01	0.9999979734420776	When the government is willing to break the law in this manner, they can not be trusted to be concerned about the best interest of their citizens whether it is safety or other issues, nor can they be trusted to disarm law abiding citizens.
1.3.11.4.	[ARG0: Many of the guns that end up in terrorist and criminal hands] are legally purchased in the US , and [ARGM-TMP: eventually] [make.19: make] [ARG1: their way to South American gangs] .	Many of the guns that end up in terrorist and criminal hands	their way to South American gangs	('Many of the guns that end up in terrorist and criminal hands', 'make', 'their way to South American gangs')	make	make	make.19	0.7271662950515747	Many of the guns that end up in terrorist and criminal hands are legally purchased in the US, and eventually make their way to South American gangs.
1.3.11.4.	[ARG0: Strict control] [ARGM-MOD: will] [increase.01: increase] [ARG1: the costs on illegal organizations] , [ARGM-ADV: thus weakening them] .	Strict control	the costs on illegal organizations	('Strict control', 'increase', 'the costs on illegal organizations')	increase	increase	increase.01	1.0	Strict control will increase the costs on illegal organizations, thus weakening them.
